OrderID,OrderDate,CustomerID,ProductID,SalespersonID,Quantity,UnitPrice,Discount,Sales,Cost
O000308,2024-04-27 00:00:00,C0035,P004,S011,10,619.09,0.1,5571.81,5183.7
O000309,2024-07-22 00:00:00,C0297,P027,S013,3,570.34,0.05,1625.47,1169.43
O000310,2025-10-29 00:00:00,C0889,P070,S014,3,49.41,0.2,118.58,113.97
O000311,2024-02-26 00:00:00,C1036,P069,S019,4,45.42,0.1,163.51,154.92
O000312,2025-05-26 00:00:00,C1113,P109,S004,4,162.13,0.02,635.55,561.4
O000313,2025-10-28 00:00:00,C1022,P081,S001,2,178.79,0.05,339.7,232.84
O000314,2024-04-28 00:00:00,C0090,P001,S014,3,773.26,0.15,1971.81,1671.75
O000315,2024-08-16 00:00:00,C0876,P059,S004,3,11.75,0.0,35.25,24.84
O000316,2024-11-25 00:00:00,C0133,P102,S003,1,235.49,0.02,230.78,167.04
O000317,2024-09-01 00:00:00,C0092,P105,S006,1,152.91,0.05,145.26,128.7
O000318,2024-02-03 00:00:00,C0831,P097,S015,2,315.65,0.02,618.67,441.48
O000319,2024-03-12 00:00:00,C0574,P058,S002,3,12.84,0.0,38.52,27.45
O000320,2025-12-14 00:00:00,C0778,P013,S008,4,193.38,0.0,773.52,641.12
O000321,2025-03-21 00:00:00,C1022,P026,S003,4,497.47,0.02,1950.08,1673.56
O000322,2025-05-11 00:00:00,C0083,P102,S017,3,235.49,0.1,635.82,501.12
O000323,2025-06-01 00:00:00,C0634,P041,S016,1,15.18,0.05,14.42,12.7
O000324,2024-10-31 00:00:00,C1002,P092,S002,3,263.91,0.0,791.73,649.23
O000325,2024-07-07 00:00:00,C0529,P005,S006,1,631.5,0.0,631.5,435.42
O000326,2025-10-22 00:00:00,C0629,P059,S010,5,11.75,0.05,55.81,41.4
O000327,2024-09-27 00:00:00,C0598,P115,S010,2,261.82,0.0,523.64,389.78
O000328,2024-06-19 00:00:00,C1089,P030,S004,6,425.03,0.0,2550.18,2027.22
O000329,2025-11-29 00:00:00,C0060,P004,S010,1,619.09,0.0,619.09,518.37
O000330,2024-03-15 00:00:00,C1054,P035,S018,4,60.9,0.05,231.42,183.24
O000331,2025-02-20 00:00:00,C0980,P008,S005,2,670.58,0.1,1207.04,935.54
O000332,2024-09-27 00:00:00,C0976,P074,S003,1,10.76,0.05,10.22,7.5
O000333,2025-08-09 00:00:00,C0495,P024,S008,3,516.82,0.0,1550.46,1101.96
O000334,2024-11-12 00:00:00,C0620,P030,S010,1,425.03,0.0,425.03,337.87
O000335,2024-09-18 00:00:00,C0443,P071,S006,1,7.96,0.0,7.96,6.53
O000336,2024-07-20 00:00:00,C0303,P040,S003,2,55.46,0.0,110.92,88.24
O000337,2024-08-23 00:00:00,C1051,P079,S002,2,7.05,0.05,13.4,12.02
O000338,2025-11-14 00:00:00,C0608,P112,S016,2,287.93,0.15,489.48,403.2
O000339,2024-04-16 00:00:00,C0869,P112,S003,2,287.93,0.0,575.86,403.2
O000340,2024-01-01 00:00:00,C0121,P088,S006,1,124.23,0.02,121.75,106.54
O000341,2024-06-10 00:00:00,C0947,P117,S016,2,222.64,0.05,423.02,374.2
O000342,2025-08-15 00:00:00,C0791,P089,S012,2,146.02,0.02,286.2,225.36
O000343,2024-12-14 00:00:00,C1198,P009,S001,3,684.17,0.0,2052.51,1729.71
O000344,2025-04-18 00:00:00,C0161,P115,S004,2,261.82,0.0,523.64,389.78
O000345,2024-07-17 00:00:00,C0649,P069,S010,1,45.42,0.05,43.15,38.73
O000346,2025-09-21 00:00:00,C0614,P001,S008,3,773.26,0.05,2203.79,1671.75
O000347,2024-08-11 00:00:00,C0647,P075,S020,1,9.52,0.05,9.04,7.78
O000348,2025-05-25 00:00:00,C0066,P030,S003,2,425.03,0.1,765.05,675.74
O000349,2025-02-19 00:00:00,C0568,P065,S001,3,56.52,0.0,169.56,111.0
O000350,2025-05-22 00:00:00,C0360,P079,S012,3,7.05,0.02,20.73,18.03
O000351,2025-07-01 00:00:00,C0741,P004,S020,1,619.09,0.02,606.71,518.37
O000352,2025-01-13 00:00:00,C0279,P053,S001,2,13.81,0.0,27.62,19.44
O000353,2025-12-30 00:00:00,C0523,P007,S017,2,780.87,0.05,1483.65,1092.68
O000354,2024-09-15 00:00:00,C0745,P014,S020,2,235.55,0.0,471.1,315.36
O000355,2024-02-24 00:00:00,C0077,P026,S009,3,497.47,0.05,1417.79,1255.17
O000356,2025-06-17 00:00:00,C0945,P094,S009,4,348.32,,1393.28,931.56
O000357,2024-10-11 00:00:00,C0859,P050,S020,1,15.66,0.0,15.66,12.86
O000358,2024-12-13 00:00:00,C0069,P006,S013,4,707.84,0.0,2831.36,1880.4
O000359,2024-09-22 00:00:00,C0078,P090,S011,5,114.51,0.05,543.92,423.2
O000360,2024-08-31 00:00:00,C1021,P066,S006,6,51.43,0.0,308.58,204.3
O000361,2024-07-09 00:00:00,C0340,P017,S019,1,194.95,0.05,185.2,156.96
O000362,2025-10-19 00:00:00,C1033,P068,S006,6,54.35,0.05,309.8,224.22
O000363,2024-03-25 00:00:00,C0600,P030,S008,1,425.03,0.1,382.53,337.87
O000364,2025-11-06 00:00:00,C0411,P077,S017,2,7.98,0.0,15.96,13.3
O000365,2024-06-13 00:00:00,C0329,P114,S011,2,241.45,0.1,434.61,393.26
O000366,2024-07-31 00:00:00,C0791,P038,S016,1,72.16,0.05,68.55,47.7
O000367,2024-08-06 00:00:00,C0132,P090,S020,1,114.51,0.05,108.78,84.64
O000368,2025-06-11 00:00:00,C0484,P003,S013,1,636.79,0.2,509.43,436.23
O000369,2025-01-13 00:00:00,C0416,P049,S004,3,15.78,0.05,44.97,36.24
O000370,2025-02-12 00:00:00,C0186,P107,S016,3,223.24,0.1,602.75,483.18
O000371,2024-01-24 00:00:00,C0424,P009,S012,3,684.17,0.0,2052.51,1729.71
O000372,2024-04-05 00:00:00,C0635,P112,S004,2,287.93,0.1,518.27,403.2
O000373,2025-01-01 00:00:00,C0814,P012,S003,1,233.04,0.15,198.08,169.08
O000374,2025-06-16 00:00:00,C0104,P058,S019,3,12.84,0.0,38.52,27.45
O000375,2025-11-22 00:00:00,C1047,P022,S003,3,536.59,0.05,1529.28,1211.31
O000376,2024-10-03 00:00:00,C1055,P003,S010,1,636.79,0.15,541.27,436.23
O000377,2025-08-02 00:00:00,C0831,P042,S020,10,21.45,0.02,210.21,146.7
O000378,2024-03-02 00:00:00,C1110,P070,S018,3,49.41,0.05,140.82,113.97
O000379,2025-04-16 00:00:00,C0514,P087,S017,3,166.12,0.0,498.36,322.8
O000380,2024-12-08 00:00:00,C0986,P038,S015,3,72.16,0.0,216.48,143.1
O000381,2025-01-03 00:00:00,C0873,P060,S010,3,10.84,0.05,30.89,25.83
O000382,2025-11-13 00:00:00,C0676,P022,S006,3,536.59,0.02,1577.57,1211.31
O000383,2024-11-10 00:00:00,C0216,P088,S018,4,124.23,0.05,472.07,426.16
O000384,2024-02-23 00:00:00,C0670,P021,S012,1,543.4,0.05,516.23,357.57
O000385,2024-07-21 00:00:00,C1082,P104,S008,1,145.32,0.15,123.52,123.67
O000386,2024-02-04 00:00:00,C1182,P022,S020,1,536.59,0.0,536.59,403.77
O000387,2025-03-15 00:00:00,C0538,P080,S008,8,10.08,0.05,76.61,63.28
O000388,2025-04-30 00:00:00,C0298,P040,S001,2,55.46,0.02,108.7,88.24
O000389,2024-12-14 00:00:00,C0898,P120,S013,2,226.75,0.15,385.48,354.62
O000390,2025-06-09 00:00:00,C0092,P034,S009,1,50.6,0.1,45.54,41.38
O000391,2025-07-31 00:00:00,C0182,P114,S013,2,241.45,0.0,482.9,393.26
O000392,2025-11-12 00:00:00,C0675,P101,S013,6,242.55,0.1,1309.77,958.02
O000393,2024-08-18 00:00:00,C1189,P057,S013,3,14.03,0.05,39.99,29.79
O000394,2024-07-02 00:00:00,C0395,P060,S007,1,10.84,0.0,10.84,8.61
O000395,2024-06-27 00:00:00,C0532,P043,S006,5,19.3,0.0,96.5,75.6
O000396,2025-07-07 00:00:00,C0387,P052,S007,8,15.53,0.0,124.24,85.44
O000397,2025-07-10 00:00:00,C0529,P056,S020,4,10.91,0.05,41.46,34.84
O000398,2024-03-17 00:00:00,C0009,P018,S015,3,282.48,0.05,805.07,591.6
O000399,2025-02-04 00:00:00,C0714,P039,S008,3,56.32,0.0,168.96,121.17
O000400,2024-06-29 00:00:00,C0716,P106,S019,4,200.57,0.15,681.94,560.84
O000401,2025-07-16 00:00:00,C0379,P118,S016,5,199.53,0.05,947.77,829.3
O000402,2024-12-08 00:00:00,C0317,P007,S011,3,780.87,0.15,1991.22,1639.02
O000403,2025-08-21 00:00:00,C0914,P088,S017,2,124.23,0.0,248.46,213.08
O000404,2025-02-08 00:00:00,C0226,P029,S019,1,467.41,0.0,467.41,386.08
O000405,2025-02-24 00:00:00,C0057,P079,S012,2,7.05,0.1,12.69,12.02
O000406,2024-09-17 00:00:00,C0049,P075,S003,1,9.52,0.1,8.57,7.78
O000407,2024-12-29 00:00:00,C1059,P106,S009,4,200.57,0.0,802.28,560.84
O000408,2025-04-08 00:00:00,C0438,P085,S005,10,121.06,0.02,1186.39,869.9
O000409,2025-12-10 00:00:00,C0123,P099,S014,1,262.29,0.0,262.29,220.85
O000410,2024-06-17 00:00:00,C1055,P097,S002,2,315.65,0.05,599.73,441.48
O000411,2025-09-08 00:00:00,C0179,P078,S010,4,8.04,0.0,32.16,25.08
O000412,2024-12-28 00:00:00,C0405,P050,S009,1,15.66,0.0,15.66,12.86
O000413,2025-05-18 00:00:00,C0025,P041,S008,2,15.18,0.1,27.32,25.4
O000414,2024-04-24 00:00:00,C0815,P042,S013,4,21.45,0.0,85.8,58.68
O000415,2025-02-18 00:00:00,C0840,P044,S011,1,16.8,0.05,15.96,12.62
O000416,2024-07-21 00:00:00,C0908,P035,S005,3,60.9,0.0,182.7,137.43
O000417,2024-04-15 00:00:00,C0316,P038,S017,3,72.16,0.02,212.15,143.1
O000418,2025-11-30 00:00:00,C0394,P069,S009,4,45.42,0.0,181.68,154.92
O000419,2024-01-07 00:00:00,C1126,P033,S004,1,54.32,0.0,54.32,40.89
O000420,2025-10-16 00:00:00,C0986,P042,S014,1,21.45,0.05,20.38,14.67
O000421,2025-07-12 00:00:00,C0045,P086,S008,1,165.37,0.02,162.06,116.56
O000422,2024-01-12 00:00:00,C0831,P040,S013,2,55.46,0.02,108.7,88.24
O000423,2024-05-07 00:00:00,C0976,P013,S016,1,193.38,0.0,193.38,160.28
O000424,2024-11-29 00:00:00,C0672,P003,S013,3,636.79,0.15,1623.81,1308.69
O000425,2025-02-10 00:00:00,C0768,P092,S019,3,263.91,0.05,752.14,649.23
O000426,2024-06-04 00:00:00,C0002,P114,S013,5,241.45,0.02,1183.1,983.15
O000427,2025-03-20 00:00:00,C0037,P082,S008,4,127.99,0.1,460.76,356.52
O000428,2025-03-25 00:00:00,C0043,P008,S020,2,670.58,0.0,1341.16,935.54
O000429,2025-05-11 00:00:00,C0191,P068,S011,1,54.35,0.02,53.26,37.37
O000430,2024-08-04 00:00:00,C1190,P033,S015,1,54.32,0.05,51.6,40.89
O000431,2025-01-14 00:00:00,C0762,P039,S007,4,56.32,0.0,225.28,161.56
O000432,2025-05-11 00:00:00,C0939,P111,S019,2,254.32,0.0,508.64,344.9
O000433,2025-08-02 00:00:00,C0355,P099,S019,2,262.29,0.0,524.58,441.7
O000434,2025-11-05 00:00:00,C1126,P089,S020,4,146.02,0.05,554.88,450.72
O000435,2024-10-11 00:00:00,C0239,P061,S008,1,39.86,0.05,37.87,31.07
O000436,2025-09-29 00:00:00,C1083,P070,S018,2,49.41,0.02,96.84,75.98
O000437,2024-03-06 00:00:00,C0037,P110,S014,2,175.45,0.0,350.9,273.66
O000438,2024-07-17 00:00:00,C0025,P080,S002,1,10.08,0.0,10.08,7.91
O000439,2025-09-28 00:00:00,C0095,P070,S019,4,49.41,0.02,193.69,151.96
O000440,2025-05-30 00:00:00,C0951,P012,S011,4,233.04,0.0,932.16,676.32
O000441,2024-03-18 00:00:00,C0309,P120,S011,2,226.75,0.1,408.15,354.62
O000442,2024-01-16 00:00:00,C0542,P098,S008,3,296.74,0.0,890.22,682.05
O000443,2025-02-09 00:00:00,C0566,P044,S018,1,16.8,0.02,16.46,12.62
O000444,2025-07-15 00:00:00,C0948,P031,S002,2,58.34,0.1,105.01,87.94
O000445,2024-01-29 00:00:00,C0419,P117,S008,3,222.64,0.0,667.92,561.3
O000446,2024-09-04 00:00:00,C0009,P115,S012,2,261.82,0.1,471.28,389.78
O000447,2025-03-24 00:00:00,C0464,P051,S004,4,13.09,0.0,52.36,42.64
O000448,2025-06-11 00:00:00,C0346,P028,S005,2,520.07,0.05,988.13,771.5
O000449,2024-08-29 00:00:00,C0878,P096,S013,2,227.1,0.05,431.49,391.3
O000450,2025-07-13 00:00:00,C0902,P076,S012,2,8.13,0.05,15.45,11.7
O000451,2025-04-10 00:00:00,C0111,P109,S017,4,162.13,0.0,648.52,561.4
O000452,2025-10-03 00:00:00,C0952,P066,S017,1,51.43,0.0,51.43,34.05
O000453,2024-11-13 00:00:00,C0085,P067,S001,5,35.44,0.0,177.2,151.8
O000454,2024-04-21 00:00:00,C0744,P018,S008,1,282.48,0.1,254.23,197.2
O000455,2025-11-13 00:00:00,C0468,P073,S017,1,10.84,0.2,8.67,7.71
O000456,2025-07-14 00:00:00,C0362,P044,S019,5,16.8,0.0,84.0,63.1
O000457,2024-07-02 00:00:00,C0580,P025,S002,2,527.58,0.0,1055.16,844.48
O000458,2025-08-15 00:00:00,C0373,P094,S016,2,348.32,0.02,682.71,465.78
O000459,2024-08-04 00:00:00,C0953,P042,S005,2,21.45,0.02,42.04,29.34
O000460,2025-05-01 00:00:00,C1161,P026,S017,1,497.47,0.05,472.6,418.39
O000461,2024-09-24 00:00:00,C0979,P116,S009,3,217.89,0.02,640.6,547.08
O000462,2025-04-01 00:00:00,C0528,P116,S003,3,217.89,0.05,620.99,547.08
O000463,2024-02-26 00:00:00,C0604,P060,S005,1,10.84,0.0,10.84,8.61
O000464,2024-04-17 00:00:00,C0537,P036,S019,4,55.24,0.1,198.86,143.88
O000465,2025-09-23 00:00:00,C0953,P020,S016,1,215.04,0.1,193.54,153.14
O000466,2024-11-03 00:00:00,C0663,P076,S001,4,8.13,0.15,27.64,23.4
O000467,2024-03-11 00:00:00,C0562,P074,S019,4,10.76,0.05,40.89,30.0
O000468,2025-03-16 00:00:00,C0492,P075,S017,6,9.52,0.05,54.26,46.68
O000469,2024-05-27 00:00:00,C0451,P093,S011,5,219.94,0.05,1044.71,930.2
O000470,2024-09-09 00:00:00,C0664,P057,S001,5,14.03,0.0,70.15,49.65
O000471,2024-04-03 00:00:00,C0827,P082,S009,8,127.99,0.0,1023.92,713.04
O000472,2025-07-14 00:00:00,C0519,P079,S004,5,7.05,0.15,29.96,30.05
O000473,2024-04-03 00:00:00,C0968,P096,S008,4,227.1,0.1,817.56,782.6
O000474,2025-02-17 00:00:00,C0993,P090,S007,1,114.51,0.15,97.33,84.64
O000475,2024-10-19 00:00:00,C0515,P005,S015,4,631.5,0.05,2399.7,1741.68
O000476,2025-06-02 00:00:00,C1091,P075,S015,3,9.52,0.0,28.56,23.34
O000477,2024-05-08 00:00:00,C0208,P118,S004,8,199.53,0.1,1436.62,1326.88
O000478,2025-08-21 00:00:00,C1119,P068,S018,4,54.35,,217.4,149.48
O000479,2025-10-06 00:00:00,C0353,P064,S014,1,42.46,0.0,42.46,35.34
O000480,2024-06-01 00:00:00,C0678,P073,S014,1,10.84,0.0,10.84,7.71
O000481,2025-11-13 00:00:00,C0341,P068,S016,1,54.35,0.05,51.63,37.37
O000482,2024-12-19 00:00:00,C0531,P049,S015,2,15.78,0.05,29.98,24.16
O000483,2024-05-11 00:00:00,C0409,P120,S016,3,226.75,0.0,680.25,531.93
O000484,2025-01-15 00:00:00,C0847,P009,S006,1,684.17,0.15,581.54,576.57
O000485,2024-06-08 00:00:00,C0098,P098,S014,1,296.74,0.0,296.74,227.35
O000486,2024-12-28 00:00:00,C1006,P020,S020,2,215.04,0.0,430.08,306.28
O000487,2024-08-09 00:00:00,C1085,P025,S016,4,527.58,0.02,2068.11,1688.96
O000488,2025-05-14 00:00:00,C0676,P073,S009,2,10.84,0.05,20.6,15.42
O000489,2025-01-30 00:00:00,C0657,P077,S013,1,7.98,0.02,7.82,6.65
O000490,2024-01-15 00:00:00,C0840,P112,S019,3,287.93,0.05,820.6,604.8
O000491,2024-12-20 00:00:00,C0239,P036,S014,1,55.24,0.0,55.24,35.97
O000492,2025-10-26 00:00:00,C0900,P004,S016,3,619.09,0.05,1764.41,1555.11
O000493,2024-10-03 00:00:00,C0263,P031,S018,5,58.34,0.05,277.12,219.85
O000494,2024-04-02 00:00:00,C0812,P066,S008,1,51.43,0.15,43.72,34.05
O000495,2024-07-14 00:00:00,C0367,P043,S007,5,19.3,0.1,86.85,75.6
O000496,2025-01-12 00:00:00,C0896,P031,S007,3,58.34,0.1,157.52,131.91
O000497,2025-09-15 00:00:00,C0950,P110,S008,1,175.45,0.1,157.9,136.83
O000498,2024-07-06 00:00:00,C0251,P068,S014,1,54.35,0.0,54.35,37.37
O000499,2024-12-22 00:00:00,C0741,P081,S010,1,178.79,0.05,169.85,116.42
O000500,2025-03-08 00:00:00,C0599,P090,S019,1,114.51,0.1,103.06,84.64
O000501,2024-03-27 00:00:00,C0353,P050,S014,2,15.66,0.1,28.19,25.72
O000502,2025-08-12 00:00:00,C0706,P089,S014,6,146.02,0.15,744.7,676.08
O000503,2025-07-11 00:00:00,C1192,P116,S020,1,217.89,0.0,217.89,182.36
O000504,2024-01-29 00:00:00,C0003,P087,S018,6,166.12,0.02,976.79,645.6
O000505,2024-08-20 00:00:00,C1149,P036,S001,3,55.24,0.0,165.72,107.91
O000506,2024-12-14 00:00:00,C1028,P094,S020,2,348.32,0.0,696.64,465.78
O000507,2025-08-09 00:00:00,C0636,P029,S018,3,467.41,0.05,1332.12,1158.24
O000508,2025-06-04 00:00:00,C0733,P009,S007,4,684.17,0.2,2189.34,2306.28
O000509,2025-06-22 00:00:00,C0444,P054,S005,8,12.38,0.1,89.14,70.32
O000510,2024-07-21 00:00:00,C0155,P062,S011,1,43.92,0.05,41.72,32.98
O000511,2024-03-29 00:00:00,C0686,P057,S020,2,14.03,0.1,25.25,19.86
O000512,2025-05-31 00:00:00,C0980,P032,S013,1,58.79,0.05,55.85,39.11
O000513,2024-08-25 00:00:00,C0278,P033,S012,1,54.32,0.0,54.32,40.89
O000514,2025-12-03 00:00:00,C0861,P111,S005,1,254.32,0.05,241.6,172.45
O000515,2025-04-06 00:00:00,C0898,P035,S018,4,60.9,0.0,243.6,183.24
O000516,2025-09-18 00:00:00,C0910,P094,S016,1,348.32,0.02,341.35,232.89
O000517,2025-06-29 00:00:00,C0409,P031,S002,5,58.34,0.02,285.87,219.85
O000518,2024-04-29 00:00:00,C0471,P013,S006,4,193.38,0.2,618.82,641.12
O000519,2024-11-11 00:00:00,C0500,P008,S018,2,670.58,0.0,1341.16,935.54
O000520,2024-10-30 00:00:00,C1026,P030,S015,2,425.03,0.1,765.05,675.74
O000521,2025-02-15 00:00:00,C1081,P101,S009,3,242.55,0.0,727.65,479.01
O000522,2024-12-02 00:00:00,C0497,P055,S011,1,12.75,0.05,12.11,8.36
O000523,2024-03-06 00:00:00,C1164,P084,S003,2,107.38,0.1,193.28,175.26
O000524,2025-08-19 00:00:00,C0685,P116,S017,1,217.89,0.02,213.53,182.36
O000525,2024-01-03 00:00:00,C0463,P006,S013,1,707.84,0.05,672.45,470.1
O000526,2025-02-27 00:00:00,C0001,P014,S011,3,235.55,0.1,635.99,473.04
O000527,2024-06-20 00:00:00,C0734,P111,S013,1,254.32,0.0,254.32,172.45
O000528,2025-01-29 00:00:00,C0774,P069,S012,2,45.42,0.0,90.84,77.46
O000529,2024-12-30 00:00:00,C1163,P075,S009,4,9.52,0.05,36.18,31.12
O000530,2024-01-26 00:00:00,C0862,P041,S004,3,15.18,0.02,44.63,38.1
O000531,2025-02-09 00:00:00,C0036,P100,S010,2,293.58,0.02,575.42,385.6
O000532,2025-01-07 00:00:00,C0681,P078,S017,1,8.04,0.05,7.64,6.27
O000533,2024-02-09 00:00:00,C0892,P031,S002,1,58.34,0.1,52.51,43.97
O000534,2025-03-17 00:00:00,C0596,P078,S009,2,8.04,0.02,15.76,12.54
O000535,2025-11-07 00:00:00,C0516,P001,S017,2,773.26,0.0,1546.52,1114.5
O000536,2024-04-24 00:00:00,C0972,P029,S012,4,467.41,0.1,1682.68,1544.32
O000537,2024-04-05 00:00:00,C0734,P025,S001,1,527.58,0.05,501.2,422.24
O000538,2025-05-17 00:00:00,C0818,P095,S017,5,242.98,0.1,1093.41,960.15
O000539,2025-09-30 00:00:00,C0557,P089,S002,1,146.02,0.15,124.12,112.68
O000540,2025-11-25 00:00:00,C0334,P011,S010,2,238.21,0.0,476.42,329.26
O000541,2025-11-23 00:00:00,C0623,P109,S003,5,162.13,0.1,729.58,701.75
O000542,2024-06-03 00:00:00,C1151,P099,S006,5,262.29,0.0,1311.45,1104.25
O000543,2024-12-20 00:00:00,C0724,P053,S008,2,13.81,0.0,27.62,19.44
O000544,2025-09-30 00:00:00,C0849,P026,S006,1,497.47,0.1,447.72,418.39
O000545,2025-08-15 00:00:00,C0149,P051,S018,3,13.09,0.0,39.27,31.98
O000546,2025-05-12 00:00:00,C1186,P071,S012,4,7.96,0.0,31.84,26.12
O000547,2025-02-04 00:00:00,C0294,P076,S008,1,8.13,0.02,7.97,5.85
O000548,2025-07-27 00:00:00,C1166,P042,S006,1,21.45,0.02,21.02,14.67
O000549,2024-03-06 00:00:00,C0535,P013,S010,2,193.38,0.0,386.76,320.56
O000550,2024-12-30 00:00:00,C1103,P074,S007,4,10.76,0.02,42.18,30.0
O000551,2024-04-26 00:00:00,C1071,P085,S017,2,121.06,0.02,237.28,173.98
O000552,2025-12-08 00:00:00,C0907,P033,S005,1,54.32,0.05,51.6,40.89
O000553,2024-12-27 00:00:00,C1100,P077,S014,5,7.98,0.05,37.9,33.25
O000554,2025-03-07 00:00:00,C0732,P069,S009,5,45.42,0.0,227.1,193.65
O000555,2024-09-05 00:00:00,C1019,P061,S006,3,39.86,0.05,113.6,93.21
O000556,2024-02-01 00:00:00,C0207,P001,S010,1,773.26,0.15,657.27,557.25
O000557,2025-06-21 00:00:00,C0085,P037,S003,1,67.61,0.1,60.85,46.97
O000558,2024-03-02 00:00:00,C0653,P045,S011,3,21.49,0.0,64.47,42.48
O000559,2024-08-03 00:00:00,C0972,P101,S015,4,242.55,0.05,921.69,638.68
O000560,2025-01-13 00:00:00,C0919,P100,S012,2,293.58,0.0,587.16,385.6
O000561,2024-02-23 00:00:00,C0634,P105,S001,2,152.91,0.02,299.7,257.4
O000562,2025-08-22 00:00:00,C0626,P056,S012,6,10.91,0.1,58.91,52.26
O000563,2025-08-05 00:00:00,C0732,P040,S001,2,55.46,0.0,110.92,88.24
O000564,2024-07-20 00:00:00,C1042,P060,S008,6,10.84,0.15,55.28,51.66
O000565,2025-02-14 00:00:00,C1011,P096,S013,2,227.1,0.0,454.2,391.3
O000566,2025-06-28 00:00:00,C0132,P075,S019,3,9.52,0.05,27.13,23.34
O000567,2025-02-12 00:00:00,C0715,P073,S020,1,10.84,0.05,10.3,7.71
O000568,2024-01-05 00:00:00,C0458,P053,S011,1,13.81,0.05,13.12,9.72
O000569,2024-09-28 00:00:00,C0960,P084,S005,10,107.38,0.05,1020.11,876.3
O000570,2024-10-04 00:00:00,C0608,P105,S017,4,152.91,0.0,611.64,514.8
O000571,2024-12-10 00:00:00,C1190,P081,S008,2,178.79,0.0,357.58,232.84
O000572,2025-11-06 00:00:00,C0519,P049,S012,2,15.78,0.1,28.4,24.16
O000573,2024-03-22 00:00:00,C0815,P101,S004,1,242.55,0.1,218.3,159.67
O000574,2025-07-16 00:00:00,C0131,P114,S008,4,241.45,0.05,917.51,786.52
O000575,2025-06-05 00:00:00,C1119,P096,S010,1,227.1,0.15,193.04,195.65
O000576,2024-11-08 00:00:00,C0185,P106,S015,2,200.57,0.0,401.14,280.42
O000577,2024-04-01 00:00:00,C0455,P032,S018,2,58.79,0.15,99.94,78.22
O000578,2025-09-08 00:00:00,C1006,P051,S004,3,13.09,0.02,38.48,31.98
O000579,2025-08-03 00:00:00,C1161,P030,S012,2,425.03,0.15,722.55,675.74
O000580,2025-10-01 00:00:00,C0582,P044,S020,8,16.8,0.02,131.71,100.96
O000581,2024-11-16 00:00:00,C0582,P089,S001,4,146.02,0.1,525.67,450.72
O000582,2024-07-13 00:00:00,C0059,P082,S012,8,127.99,0.2,819.14,713.04
O000583,2024-01-29 00:00:00,C1175,P001,S016,2,773.26,0.1,1391.87,1114.5
O000584,2024-06-02 00:00:00,C0020,P091,S003,2,310.21,0.0,620.42,495.18
O000585,2025-10-28 00:00:00,C0032,P024,S014,10,516.82,0.1,4651.38,3673.2
O000586,2024-03-14 00:00:00,C0569,P023,S009,1,619.05,0.02,606.67,401.94
O000587,2025-10-11 00:00:00,C0005,P066,S013,6,51.43,0.0,308.58,204.3
O000588,2025-03-04 00:00:00,C0198,P029,S015,1,467.41,0.05,444.04,386.08
O000589,2024-03-11 00:00:00,C0754,P116,S003,4,217.89,0.02,854.13,729.44
O000590,2025-11-05 00:00:00,C0847,P018,S002,4,282.48,0.05,1073.42,788.8
O000591,2024-02-08 00:00:00,C0358,P019,S007,3,203.88,0.1,550.48,530.94
O000592,2024-05-05 00:00:00,C0955,P092,S006,4,263.91,0.1,950.08,865.64
O000593,2024-07-26 00:00:00,C0730,P035,S006,1,60.9,0.02,59.68,45.81
O000594,2024-07-23 00:00:00,C0274,P086,S019,2,165.37,0.02,324.13,233.12
O000595,2024-10-21 00:00:00,C0855,P082,S014,2,127.99,0.02,250.86,178.26
O000596,2024-04-20 00:00:00,C0711,P023,S008,10,619.05,0.05,5880.98,4019.4
O000597,2025-02-07 00:00:00,C0975,P070,S013,2,49.41,0.15,84.0,75.98
O000598,2025-03-09 00:00:00,C0186,P065,S004,1,56.52,0.0,56.52,37.0
O000599,2025-05-16 00:00:00,C0278,P012,S004,1,233.04,0.0,233.04,169.08
O000600,2024-03-13 00:00:00,C0365,P092,S002,5,263.91,0.05,1253.57,1082.05
O000601,2025-12-13 00:00:00,C0410,P103,S009,6,220.66,0.02,1297.48,1005.54
O000602,2024-04-06 00:00:00,C1067,P114,S013,6,241.45,0.0,1448.7,1179.78
O000603,2025-02-12 00:00:00,C0880,P011,S011,1,238.21,0.0,238.21,164.63
O000604,2025-05-07 00:00:00,C0653,P022,S012,3,536.59,0.05,1529.28,1211.31
O000605,2025-02-17 00:00:00,C0649,P100,S004,2,293.58,0.02,575.42,385.6
O000606,2025-10-17 00:00:00,C1064,P037,S013,4,67.61,0.05,256.92,187.88
O000607,2025-11-28 00:00:00,C0537,P076,S012,5,8.13,0.1,36.59,29.25
O000608,2024-10-05 00:00:00,C0271,P042,S020,1,21.45,0.02,21.02,14.67
O000609,2024-09-28 00:00:00,C0165,P027,S005,2,570.34,0.05,1083.65,779.62
O000610,2025-06-07 00:00:00,C0397,P075,S002,2,9.52,0.02,18.66,15.56
O000611,2025-11-20 00:00:00,C0784,P025,S010,2,527.58,0.15,896.89,844.48
O000612,2025-12-24 00:00:00,C0566,P017,S004,1,194.95,0.15,165.71,156.96
O000613,2024-09-14 00:00:00,C0507,P064,S004,2,42.46,0.05,80.67,70.68
O000614,2024-01-16 00:00:00,C0577,P024,S005,1,516.82,0.02,506.48,367.32
O000615,2025-06-24 00:00:00,C1170,P024,S014,1,516.82,0.15,439.3,367.32
